시군구명,시설종류,시설명,장기요양지정기관 여부,도로명 주소,지번 주소,전화번호,FAX번호,우편번호,입소정원,입소현원-계,입소현원-남자,입소현원-여자,입소현원-등급내(시설급여1~5급),입소현원-등급외,입소현원-기초수급자,입소현원-기초수급자외,종사자정원,종사자현원-계,종사자현원-남자,종사자현원-여자,종사자현원-정규직,종사자현원-비정규직,설치일자,설치주체-지자체,설치주체-민간,운영주체-구분,운영주체-법인(단체)명,영리/비영리,비고,WGS84위도,WGS84경도
의정부시,노인요양시설(개정법),노인요양원 심청이(2),지정,경기도 의정부시 평화로 309,경기도 의정부시 호원동 435-2번지,031-8720-5696,031-8710-5695,11705,26,25,4,21,23,2,2,23,17,17,2,15,17,0,2013-10-04,,개인,개인,,영리,,37.71948923,127.0469005
의정부시,노인요양시설(개정법),느티나무요양원,지정,경기도 의정부시 오목로225번길 161,경기도 의정부시 민락동 809-1번지,031-8520-5530,031-8520-5540,11813,17,12,3,9,12,0,2,10,17,12,2,10,11,1,2016-09-01,,개인,개인,,영리,,37.74487641,127.0963385
의정부시,노인요양시설(개정법),늘예랑요양원,지정,경기도 의정부시 청사로5번길 8-17,경기도 의정부시 신곡동 761-1번지,031-8530-8841,031-8530-8842,11775,14,14,2,12,14,0,6,8,10,10,0,10,1,9,2008-09-29,,개인,개인,,영리,,37.74942627,127.0697931
의정부시,노인요양시설(개정법),늘예랑요양원(2),지정,경기도 의정부시 장곡로628번길 22,경기도 의정부시 신곡동 765-4번지,031-8520-3232,031-8520-1365,11775,24,23,13,10,23,0,5,18,13,13,0,13,2,11,2012-06-01,,개인,개인,,영리,,37.749677,127.0724598
의정부시,노인요양시설(개정법),늘예랑요양원(3),지정,경기도 의정부시 장곡로 626,경기도 의정부시 신곡동 765-1번지,031-8520-9192,031-8520-8192,11775,22,22,4,18,22,0,2,20,15,15,1,14,5,11,2013-05-13,,개인,개인,,영리,,37.75037088,127.0722108
의정부시,노인요양시설(개정법),늘푸른요양원,지정,경기도 의정부시 오목로35번길 47-9,경기도 의정부시 용현동 252-1번지,031-8360-7000,031-8520-7800,11791,45,41,6,35,41,0,11,30,28,28,2,26,28,0,2014-10-15,,개인,개인,,영리,,37.73456898,127.0849018
의정부시,노인요양공동생활가정,루시아 너싱홈,지정,경기도 의정부시 평화로 636,경기도 의정부시 의정부동 234-17번지,031-8210-0075,031-8450-5050,11686,9,9,0,9,9,0,3,6,9,6,1,5,5,1,2014-07-16,,개인,개인,,영리,,37.74859969,127.0454314
의정부시,노인요양시설(개정법),루시아 참 요양원,지정,경기도 의정부시 입석로70번길 60,경기도 의정부시 녹양동 314번지,031-8720-6267,031-8720-6266,11601,27,27,8,19,27,0,5,22,25,25,2,23,14,11,2012-06-13,,개인,개인,,영리,,37.75745366,127.0188257
의정부시,요양시설내치매전담실가형1실,루시아 참 요양원,지정,경기도 의정부시 입석로70번길 60,경기도 의정부시 녹양동 314번지,031-8720-6267,031-8720-6266,11601,10,11,4,7,11,0,4,7,5,5,0,5,0,5,2017-07-17,,개인,개인,,영리,,37.75745366,127.0188257
의정부시,노인요양공동생활가정,루시아너싱홈,지정,경기도 의정부시 평화로 636,경기도 의정부시 의정부동 234-17번지,031-8210-0075,031-8450-5050,11686,9,9,0,9,9,0,3,6,9,6,0,6,5,1,2010-03-01,,개인,개인,,영리,,37.74859969,127.0454314
의정부시,노인요양공동생활가정,루시아너싱홈,지정,경기도 의정부시 평화로 636,경기도 의정부시 의정부동 234-17번지,031-8210-0075,031-8450-5050,11686,9,9,0,9,9,0,0,9,9,6,1,5,5,1,2010-03-01,,개인,개인,,영리,,37.74859969,127.0454314
의정부시,노인요양공동생활가정,루시아너싱홈,지정,경기도 의정부시 평화로 636,경기도 의정부시 의정부동 234-17번지,031-8210-0075,031-8450-5050,11686,9,9,2,7,9,0,2,7,9,6,1,5,5,1,2010-05-17,,개인,개인,,영리,,37.74859969,127.0454314
의정부시,노인요양시설(개정법),명품요양원,지정,경기도 의정부시 송산로1161번길 130,경기도 의정부시 용현동 170-2번지,031-8430-9600,031-8430-9601,11796,70,0,16,49,64,1,12,53,0,42,8,34,8,34,2016-04-19,,개인,개인,,영리,,37.72726321,127.0834531
의정부시,노인요양공동생활가정,미소요양센터,지정,경기도 의정부시 오목로205번길 61,경기도 의정부시 민락동 813-2번지,031-8510-7700,031-8210-2971,11813,9,9,1,8,9,0,2,7,9,7,1,6,0,0,2017-03-28,,개인,개인,,영리,,37.74590422,127.0954321
의정부시,노인요양시설(개정법),민락소망요양원,지정,경기도 의정부시 오목로225번길 141,경기도 의정부시 민락동 808-3번지,031-8510-9004,031-8530-6691,11813,25,0,4,21,25,0,5,20,14,14,2,12,5,9,2016-10-06,,개인,개인,,영리,,37.74539973,127.0953748
의정부시,노인요양시설(개정법),민락휴요양원,지정,경기도 의정부시 오목로205번길 67,경기도 의정부시 민락동 813-1번지,031-8510-3698,031-8510-3691,11813,20,5,1,4,5,0,0,5,20,5,1,4,1,4,2016-11-24,,개인,개인,,영리,,37.74603958,127.0951487
의정부시,노인요양공동생활가정,보금자리요양센터(녹양점),지정,경기도 의정부시 체육로 306-14,경기도 의정부시 녹양동 412-10번지,031-8370-7761,031-8370-7762,11610,9,9,3,6,9,0,2,7,6,6,0,6,1,5,2017-11-01,,개인,개인,,영리,,37.76012428,127.041398
의정부시,노인요양시설(개정법),보금자리요양원,지정,경기도 의정부시 체육로 298-7,경기도 의정부시 녹양동 412-2번지,031-8290-2829,031-8290-2819,11610,29,26,9,17,24,2,7,19,19,19,0,19,1,18,2013-04-16,,개인,개인,,영리,,37.76061995,127.0409557
의정부시,노인요양공동생활가정,보금자리요양원(키움점),지정,경기도 의정부시 체육로 306-32,경기도 의정부시 녹양동 412-7번지,070-4407-2819,031-855-2819,11610,9,7,0,7,7,0,2,5,9,6,0,6,6,0,2016-07-01,,개인,개인,,영리,,37.759836,127.0413411
의정부시,노인요양공동생활가정,보나요양원,지정,경기도 의정부시 청사로 37,경기도 의정부시 금오동 473-3번지,031-8520-4410,031-8520-4480,11757,9,9,1,8,9,0,3,6,8,8,0,8,8,0,2010-08-17,,개인,개인,,영리,,37.75142638,127.0698176
의정부시,노인요양시설(개정법),사랑가득요양원,지정,경기도 의정부시 신흥로119번길 68,경기도 의정부시 호원동 376-5번지,031-8760-0109,031-8760-0169,11630,42,42,7,35,42,0,7,35,0,28,2,26,27,1,2010-12-20,,개인,개인,,영리,,37.72724001,127.0394866
의정부시,노인요양시설(개정법),사랑방요양원,지정,경기도 의정부시 용민로 110,경기도 의정부시 민락동 617-4번지,031-8510-5083,031-8510-5082,11808,27,24,8,16,23,1,9,15,27,15,2,13,0,15,2017-11-10,,개인,개인,,영리,,37.73896208,127.0898758
의정부시,노인요양시설(개정법),사랑요양원,지정,경기도 의정부시 장곡로 598,경기도 의정부시 신곡동 760-1번지,031-8230-2677,031-8530-4446,11775,28,25,1,24,25,0,1,24,16,15,1,14,14,1,2015-07-23,,개인,개인,,영리,,37.74965182,127.0692373
의정부시,노인요양공동생활가정,사랑자리요양원(본점),지정,경기도 의정부시 체육로 298-13,경기도 의정부시 녹양동 412-3번지,031-8290-8383,031-8360-8585,11610,9,9,2,7,9,0,0,9,0,8,1,7,2,6,2017-11-01,,개인,개인,,영리,,37.76040372,127.0409555
의정부시,노인요양공동생활가정,사랑자리요양원(현대점),지정,경기도 의정부시 체육로 298-13,경기도 의정부시 녹양동 412-3번지,031-8550-9829,031-8550-9819,11610,9,9,0,9,9,0,1,8,9,7,0,7,1,6,2016-10-19,,개인,개인,,영리,,37.76040372,127.0409555
의정부시,노인요양시설(개정법),사임당요양원,지정,경기도 의정부시 오목로205번길 61,경기도 의정부시 민락동 813-2번지,031-8510-6666,031-8520-4000,11813,46,46,8,29,36,1,9,28,74,31,3,28,6,25,2017-04-03,,개인,개인,,영리,,37.74590422,127.0954321
의정부시,노인요양시설(개정법),사임당요양원(금오점),지정,경기도 의정부시 장곡로628번길 22,경기도 의정부시 신곡동 765-4번지,031-8510-1111,031-8530-9449,11775,24,20,7,13,20,0,5,15,14,14,1,13,13,1,2017-11-08,,개인,개인,,영리,,37.749677,127.0724598
의정부시,노인요양시설(개정법),새소망요양원,지정,경기도 의정부시 부용로 95,경기도 의정부시 금오동 471-4번지,031-8510-7577,031-8510-7572,11757,13,11,1,10,11,0,4,7,11,7,0,7,7,0,2016-09-01,,개인,개인,,영리,,37.75109368,127.0686486
의정부시,노인요양공동생활가정,샬롬요양원,지정,경기도 의정부시 호국로1135번길 9,경기도 의정부시 가능동 701-12번지,031-8780-1008,031-8780-1009,11658,8,7,1,6,7,0,2,5,0,6,1,5,6,0,2018-07-01,,개인,개인,,영리,,37.7431265,127.0297712
의정부시,노인요양공동생활가정,서진요양센터,지정,경기도 의정부시 능곡로26번길 49,경기도 의정부시 신곡동 486-3번지,031-8420-4542,031-8420-4543,11747,9,9,2,7,9,0,1,8,6,6,1,5,6,0,2014-10-23,,개인,개인,,영리,,37.74053779,127.0624334
의정부시,노인요양시설(개정법),성모요양원,지정,경기도 의정부시 태평로 207,경기도 의정부시 의정부동 234-6번지,031-8210-0076,031-8450-5051,11686,66,66,11,55,66,0,14,52,0,43,3,40,14,29,2017-12-06,,개인,개인,,영리,,37.7491491,127.0459082
의정부시,노인요양시설(개정법),성심제일요양원,지정,경기도 의정부시 오목로35번길 25-20,경기도 의정부시 용현동 235-70번지,031-8430-2100,031-8430-2101,11791,29,23,8,15,21,2,5,18,0,13,2,11,13,0,2017-01-24,,개인,개인,,영리,,37.73387524,127.084901
의정부시,노인요양공동생활가정,송이요양원,지정,경기도 의정부시 가능로125번길 12,경기도 의정부시 의정부동 236-4번지,031-8480-4070,031-8470-9004,11686,9,7,1,6,7,0,2,5,0,7,1,6,2,5,2014-12-30,,개인,개인,,영리,,37.74742861,127.0449882
의정부시,노인요양시설(개정법),시온요양원,지정,경기도 의정부시 장곡로628번길 22,경기도 의정부시 신곡동 765-4번지,031-8530-5886,031-8530-5887,11775,23,23,0,23,23,0,8,15,23,16,2,14,3,13,2014-01-21,,개인,개인,,영리,,37.749677,127.0724598
의정부시,노인요양시설(개정법),시온의집 요양원,지정,경기도 의정부시 시민로387번길 59,경기도 의정부시 용현동 390-13번지,031-8480-5885,031-8480-5883,11783,20,20,0,20,20,0,7,13,20,15,1,14,12,3,2008-08-18,,개인,개인,,영리,,37.73693469,127.0770425
의정부시,노인요양시설(개정법),아가페요양원,지정,경기도 의정부시 부용로95번길 10,경기도 의정부시 금오동 471-3번지,031-8520-2241,031-8520-2240,11757,29,28,5,23,25,3,7,21,15,15,0,15,2,13,2017-07-05,,개인,개인,,영리,,37.75134601,127.0685353
의정부시,노인요양시설(개정법),엘림요양센터,지정,경기도 의정부시 천보로553번길 27-2,경기도 의정부시 금오동 417-28번지,031-8470-7162,031-8470-7163,11759,24,0,7,16,23,0,12,11,0,19,2,17,0,19,2013-05-02,,개인,개인,,영리,,37.7503159,127.0567338
의정부시,노인요양시설(개정법),연지곤지요양원,지정,경기도 의정부시 시민로 405,경기도 의정부시 용현동 407-9번지,031-8520-4478,031-8510-0557,11784,37,35,17,18,35,0,8,27,37,24,3,21,1,23,2016-05-27,,개인,개인,,영리,,37.73434761,127.0791273
의정부시,노인요양시설(개정법),예가요양원,지정,경기도 의정부시 오목로225번길 140,경기도 의정부시 민락동 805-2번지,031-8520-7706,031-8530-7709,11813,23,22,6,16,21,1,7,15,23,14,2,12,7,7,2015-12-31,,개인,개인,,영리,,37.74512977,127.0949546
의정부시,노인요양시설(개정법),예다움요양원,지정,경기도 의정부시 장곡로 606,경기도 의정부시 신곡동 762-2번지,031-8510-9111,031-8510-9211,11775,27,23,9,14,23,0,2,21,16,15,2,13,15,0,2013-04-12,,개인,개인,,영리,,37.74987664,127.0699864
의정부시,노인요양공동생활가정,용현노인생활가정,지정,경기도 의정부시 충의로 37,경기도 의정부시 용현동 18-15번지,031-8510-1163,031-8510-1139,11789,9,9,2,7,9,0,4,5,9,8,1,7,5,3,2012-11-01,,개인,개인,,영리,,37.73512559,127.0877045
의정부시,노인요양공동생활가정,우리노인요양원,지정,경기도 의정부시 경의로 56,경기도 의정부시 의정부동 598번지,031-8770-8801,031-8770-8849,11654,9,9,3,6,8,1,1,8,6,7,1,6,0,7,2017-12-14,,개인,개인,,영리,,37.73259999,127.0417354
의정부시,노인요양시설(개정법),우리노인요양원(녹양),지정,경기도 의정부시 입석로70번길 58,경기도 의정부시 녹양동 314-1번지,031-8770-8803,031-8290-8804,11601,37,37,13,24,37,0,13,24,0,22,0,22,22,0,2012-01-04,,개인,개인,,영리,,37.75726449,127.0186327
의정부시,노인요양공동생활가정,은혜요양원,지정,경기도 의정부시 효자로 10,경기도 의정부시 민락동 732-3번지,031-8210-2331,031-8510-8392,11803,9,7,2,5,7,0,1,6,7,7,0,7,7,0,2016-11-01,,개인,개인,,영리,,37.74340644,127.0862049
의정부시,노인요양시설(개정법),의정부 사랑마루,지정,경기도 의정부시 회룡로 188,경기도 의정부시 장암동 20-9번지,031-8260-1141,031-8550-1318,11718,39,37,8,29,37,0,7,30,0,24,0,24,24,0,2012-01-04,,개인,개인,,영리,,37.72627036,127.0545158
의정부시,노인요양시설(개정법),의정부노인센터 실버빌,지정,경기도 의정부시 경의로 41,경기도 의정부시 의정부동 548-7번지,031-8760-3931,031-8760-3934,11625,41,39,9,30,39,0,1,38,0,25,3,22,14,11,2009-04-01,,개인,개인,,영리,,37.73301502,127.0399092
의정부시,노인요양시설(개정법),의정부소망노인요양원,지정,경기도 의정부시 송산로1181번길 70-41,경기도 의정부시 용현동 140-3번지,031-8210-2406,031-8470-2407,11796,49,42,6,36,42,0,9,33,0,31,3,28,31,0,2011-01-03,,사회복지법인,사회복지법인,의정부복지재단,비영리,,37.72787725,127.0814007
의정부시,노인요양시설(개정법),의정부행복한요양원,지정,경기도 의정부시 송산로1181번길 70-31,경기도 의정부시 용현동 141번지,031-8410-6221,031-8410-6222,11796,43,42,9,33,38,4,4,38,26,26,2,24,26,0,2013-05-22,,개인,개인,,영리,,37.7280483,127.0815937
의정부시,노인요양시설(개정법),의정요양원,지정,경기도 의정부시 금오로 9-12,경기도 의정부시 금오동 219-1번지,031-8460-1145,031-8460-1143,11762,46,37,2,35,37,0,2,35,56,26,4,22,26,0,2018-11-16,,개인,개인,,영리,,37.75381536,127.0672099
의정부시,노인요양시설(개정법),정인실버,지정,경기도 의정부시 호국로 1336,경기도 의정부시 의정부동 16-1번지,031-8420-5050,031-8420-5051,11693,29,29,8,21,29,0,9,20,21,21,2,19,20,1,2015-07-20,,개인,개인,,영리,,37.74398413,127.052293
의정부시,노인요양시설(개정법),조은요양원,지정,경기도 의정부시 효자로 14,경기도 의정부시 민락동 732-1번지,031-8530-8640,031-8530-8656,11803,29,24,4,20,24,0,7,17,16,16,1,15,0,16,2017-08-31,,개인,개인,,영리,,37.74348722,127.0866475
의정부시,노인요양시설(개정법),참조은재활요양원,지정,경기도 의정부시 오목로205번길 61,경기도 의정부시 민락동 813-2번지,031-8520-8650,031-8510-8650,11813,40,40,11,29,39,1,5,35,40,28,4,24,27,1,2017-03-20,,개인,개인,,영리,,37.74590422,127.0954321
의정부시,노인요양시설(개정법),축복의 향기 요양원,지정,경기도 의정부시 송산로939번길 79,경기도 의정부시 산곡동 569번지,031-8560-9999,020-6944-9170,11799,99,73,23,50,70,3,10,63,56,47,7,40,6,41,2011-12-12,,개인,개인,,영리,,37.71226692,127.1010608
의정부시,노인요양공동생활가정,카네이션요양원,지정,경기도 의정부시 체육로 306-14,경기도 의정부시 녹양동 412-10번지,031-8290-1307,031-8290-1308,11610,9,9,0,9,9,0,5,4,0,7,2,5,6,1,2016-03-10,,개인,개인,,영리,,37.76012428,127.041398
의정부시,노인요양공동생활가정,큰열매요양원,지정,경기도 의정부시 시민로 202,경기도 의정부시 신곡동 596-2번지,031-8760-8880,031-8470-8888,11728,9,9,3,6,9,0,1,8,9,7,3,4,6,1,2012-07-24,,개인,개인,,영리,,37.7362968,127.0572341
의정부시,노인요양시설(개정법),푸른숲요양원,지정,경기도 의정부시 녹양로125번길 133,경기도 의정부시 녹양동 190-11번지,031-8550-9165,031-8550-7330,11602,46,40,5,35,38,2,9,31,40,28,2,26,27,1,2012-05-02,,개인,개인,,영리,,37.76237145,127.0271566
의정부시,노인요양시설(개정법),푸른요양원,지정,경기도 의정부시 체육로 298-13,경기도 의정부시 녹양동 412-3번지,031-8550-9998,031-8550-9958,11610,29,23,9,14,23,0,4,19,15,15,3,12,15,0,2016-07-01,,개인,개인,,영리,,37.76040372,127.0409555
의정부시,노인요양시설(개정법),한양실버캐슬요양원,지정,경기도 의정부시 오목로225번길 161,경기도 의정부시 민락동 809-1번지,031-8520-1131,031-8520-1171,11813,21,19,5,14,18,1,4,15,0,14,2,12,4,10,2016-08-04,,개인,개인,,영리,,37.74487641,127.0963385
의정부시,노인요양공동생활가정,해맑은 요양원,지정,경기도 의정부시 호국로 1319,경기도 의정부시 의정부동 214-84번지,031-841-7090,031-876-8478,11689,9,9,0,9,9,0,5,4,9,7,0,7,5,2,2015-02-25,,개인,개인,,영리,,37.74387668,127.0506818
의정부시,노인요양공동생활가정,해맑은 요양원(2),지정,경기도 의정부시 호국로 1319,경기도 의정부시 의정부동 214-84번지,031-841-7090,031-876-8478,11689,9,9,6,3,9,0,2,7,9,6,1,5,4,2,2015-02-25,,개인,개인,,영리,,37.74387668,127.0506818
의정부시,노인요양공동생활가정,해오름요양원1관,지정,경기도 의정부시 금오로 121-7,경기도 의정부시 금오동 88-18번지,031-8210-8800,031-8210-9933,11765,9,10,3,7,9,1,1,9,7,7,0,7,7,0,2016-03-02,,개인,개인,,영리,,37.75756575,127.0783227
의정부시,노인요양공동생활가정,해오름요양원2관,지정,경기도 의정부시 금오로 121-7,경기도 의정부시 금오동 88-18번지,031-8210-8820,031-8210-8820,11765,9,9,1,8,9,0,6,3,7,7,0,7,7,0,2016-03-02,,개인,개인,,영리,,37.75756575,127.0783227
의정부시,노인요양시설(개정법),햇살요양원,지정,경기도 의정부시 시민로 202,경기도 의정부시 신곡동 596-2번지,031-8210-2100,031-8410-2403,11728,29,26,7,19,26,0,8,18,0,16,4,12,0,16,2017-09-28,,개인,개인,,영리,,37.7362968,127.0572341
의정부시,노인요양시설(개정법),행복요양센터,지정,경기도 의정부시 호국로 1336,경기도 의정부시 의정부동 16-1번지,031-8270-8077,031-8270-8076,11693,21,19,5,14,19,0,5,14,13,14,2,12,13,1,2016-12-16,,개인,개인,,영리,,37.74398413,127.052293
의정부시,노인요양공동생활가정,행복의샘요양원,지정,경기도 의정부시 호암로 7,경기도 의정부시 호원동 223-45번지,031-8730-8275,031-8370-5678,11647,9,9,2,7,9,0,2,7,0,7,1,6,6,1,2009-08-17,,개인,개인,,영리,,37.70165949,127.0461529
의정부시,노인요양시설(개정법),호원 사랑마루 요양원,지정,경기도 의정부시 평화로 381,경기도 의정부시 호원동 414-9번지,031-8770-1141,031-8770-1140,11703,29,29,6,23,29,0,5,24,18,18,1,17,18,0,2016-04-06,,개인,개인,,영리,,37.72590372,127.0477891
의정부시,노인요양시설(개정법),효사랑요양원,지정,경기도 의정부시 체육로 304,경기도 의정부시 녹양동 412-12번지,031-8770-3220,031-8770-3221,11610,18,18,3,15,18,0,5,13,18,11,3,8,11,0,2013-04-23,,개인,개인,,영리,,37.76087211,127.0412962
의정부시,노인요양시설(개정법),효실버카운티,지정,경기도 의정부시 금신로 323,경기도 의정부시 신곡동 522-1번지,031-8480-1700,031-8480-6200,11741,29,25,3,22,25,0,4,21,16,16,2,14,16,0,2007-08-06,,개인,개인,,영리,,37.74476382,127.0613475
의정부시,노인요양공동생활가정,효요양원,지정,경기도 의정부시 둔야로 49,경기도 의정부시 의정부동 483-8번지,031-8750-2241,031-8730-2241,11673,9,8,1,7,8,0,5,3,7,8,1,7,7,1,2017-05-07,,개인,개인,,영리,,37.74020482,127.0393796
의정부시,노인요양시설(개정법),효인요양원,지정,경기도 의정부시 청사로47번길 15,경기도 의정부시 금오동 472-1번지,031-853-3330,031-853-1220,11757,37,34,10,24,34,0,7,27,0,23,4,19,22,1,2017-01-06,,개인,개인,,영리,,37.75203961,127.0687856
의정부시,노인요양시설(개정법),휴마루 시니어타운,지정,경기도 의정부시 오목로35번길 25-25,경기도 의정부시 용현동 39-132번지,031-8720-2525,031-8720-2575,11791,75,64,21,43,62,2,22,42,45,45,1,44,45,0,2013-09-30,,개인,개인,,영리,,37.73362305,127.0847873
의정부시,노인요양시설(개정법),희망요양원,지정,,경기도 의정부시 금오동 374-1번지 아남주상복합아파트,031-8480-4470,031-8470-7778,11750,49,42,15,27,40,2,9,33,33,33,7,26,2,31,2016-11-14,,개인,개인,,영리,,37.74728887,127.0563231
이천시,노인요양시설(개정법),다사랑요양원,지정,경기도 이천시 설성면 설성로377번길 273-129,경기도 이천시 설성면 암산리 405-3번지,031-643-6776,031-643-6777,17410,79,59,19,40,56,3,23,36,35,40,5,35,39,1,1992-01-27,,사회복지법인,사회복지법인,평안의집,비영리,정부지원,37.16376042,127.5295645
이천시,노인요양공동생활가정,따뜻한집,지정,경기도 이천시 모가면 진상미로 1479-17,경기도 이천시 모가면 원두리 209-22번지,031-634-8773,031-634-8771,17407,9,9,0,9,9,0,3,6,5,7,1,6,1,6,2008-07-31,,개인,개인,,영리,,37.18614378,127.4734902
이천시,노인요양공동생활가정,목양의집,지정,경기도 이천시 장호원읍 경충대로309번길 211,경기도 이천시 장호원읍 선읍리 267번지,031-641-8191,031-642-8191,17415,9,9,0,9,9,0,4,5,5,8,3,5,6,2,2009-11-02,,개인,개인,,영리,,37.13762289,127.588762
이천시,노인요양공동생활가정,보금자리요양원,지정,경기도 이천시 장호원읍 이풍로485번길 140,경기도 이천시 장호원읍 풍계리 533번지,031-642-5711,031-642-5713,17414,9,9,3,6,9,0,2,7,5,8,2,6,7,1,2012-06-01,,개인,개인,,영리,,37.15484344,127.6168911
이천시,노인요양시설(개정법),사랑의집,지정,경기도 이천시 율면 금율로828번길 198-50,경기도 이천시 율면 오성리 422-4번지,031-643-4041,031-643-4042,17423,15,16,8,8,16,0,6,10,11,13,4,9,11,2,2011-11-23,,개인,개인,,영리,,37.06796209,127.5474319
이천시,노인요양시설(개정법),삼육요양원,지정,경기도 이천시 대월면 대산로91번길 159-53,경기도 이천시 대월면 대대리 503-4번지,031-633-2036,031-631-9782,17401,82,78,8,70,78,0,10,68,45,53,11,42,19,34,2009-09-01,,사회복지법인,사회복지법인,삼육재단,비영리,,37.22655478,127.4666875
이천시,노인요양시설(개정법),소망요양원,지정,경기도 이천시 설성면 진상미로582번길 80-90,경기도 이천시 설성면 장능리 253-4번지,031-641-9505,031-641-9507,17411,38,31,3,28,31,0,8,23,22,26,4,22,25,1,2003-05-15,,개인,개인,,영리,,37.1229309,127.5262884
이천시,노인요양공동생활가정,신현요양원,지정,경기도 이천시 진상미로2344번길 76,경기도 이천시 장록동 340-33번지,031-633-1790,031-638-1790,17399,9,9,2,7,9,0,1,8,5,8,2,6,7,1,2014-10-27,,개인,개인,,영리,,37.25719239,127.4590185
이천시,노인요양시설(개정법),우수요양원,지정,경기도 이천시 모가면 대월로261번길 30-6,경기도 이천시 모가면 소사리 7-6번지,031-634-7773,031-634-7751,17407,29,13,7,6,13,0,0,13,9,13,1,12,1,12,2016-09-26,,개인,개인,,영리,,37.18453154,127.4889647
이천시,노인요양시설,은혜의 동산,지정,경기도 이천시 신둔면 마소로11번길 185-173,경기도 이천시 신둔면 인후리 316번지,031-637-0118,031-637-2276,17304,25,25,6,19,25,0,14,11,15,17,7,10,5,12,2007-01-17,,개인,개인,,영리,,37.31143486,127.3792776
이천시,노인요양시설(개정법),이천벧엘요양원,지정,경기도 이천시 율면 주래본죽로608번길 142-8,경기도 이천시 율면 본죽리 164-5번지,031-643-5367,031-643-5365,17424,26,18,8,10,18,0,3,15,10,14,3,11,13,1,2017-09-01,,개인,개인,,영리,,37.07137978,127.5268223
이천시,노인요양시설(개정법),이천제일요양원,지정,경기도 이천시 장호원읍 이풍로107번길 49,경기도 이천시 장호원읍 이황리 251-3번지,031-643-8811,031-643-8812,17414,18,10,6,4,10,0,0,10,9,9,3,6,8,1,2017-11-01,,개인,개인,,영리,,37.1647072,127.5870908
이천시,노인요양공동생활가정,조은요양원,지정,경기도 이천시 마장면 중부대로644번길 168-2,경기도 이천시 마장면 표교리 371-1번지,031-637-9005,031-637-9007,17384,9,9,0,9,9,0,1,8,5,9,2,7,8,1,2016-12-26,,개인,개인,,영리,,37.25077761,127.3987682
이천시,노인요양시설(개정법),지혜의 집,지정,경기도 이천시 백사면 현방로66번길 224-20,경기도 이천시 백사면 현방리 210-14번지,031-631-3617,031-632-3615,17312,23,19,7,12,19,0,5,14,12,13,1,12,3,10,2007-01-20,,개인,개인,,영리,,37.33251691,127.4994285
이천시,노인요양시설(개정법),참사랑전문요양원,지정,경기도 이천시 신둔면 황무로338번길 197,경기도 이천시 신둔면 용면리 171번지,031-638-0650,031-638-0651,17305,195,170,43,127,165,5,32,138,105,105,16,89,105,0,2003-08-28,,사회복지법인,사회복지법인,평안의집,비영리,정부지원,37.29690392,127.3813255
이천시,노인요양시설(개정법),천상의집,지정,경기도 이천시 설성면 진상미로924번길 121-36,경기도 이천시 설성면 상봉리 648-3번지,031-642-1601,031-642-1602,17409,49,49,0,49,49,0,10,39,35,35,1,34,1,34,2017-11-01,,개인,개인,,영리,,37.15137556,127.4993223
이천시,노인요양시설(개정법),한나그린힐,지정,경기도 이천시 대월면 대평로214번길 10-11,경기도 이천시 대월면 초지리 474-8번지,031-631-1911,031-631-1922,17343,82,77,11,66,75,2,13,64,48,56,7,49,16,40,2005-12-01,,사회복지법인,사회복지법인,이천한나원,비영리,정부지원,37.22244702,127.4997877
이천시,노인요양시설(개정법),한나요양원,지정,경기도 이천시 대월면 대평로214번길 10-15,경기도 이천시 대월면 초지리 474-4번지,031-632-1357,031-633-0850,17343,100,101,10,91,92,9,40,61,61,66,10,56,50,16,1982-10-16,,사회복지법인,사회복지법인,이천한나원,비영리,정부지원,37.22208327,127.4984333
이천시,노인요양공동생활가정,한솔요양원,지정,경기도 이천시 마장면 작촌로37번길 136,경기도 이천시 마장면 오천리 333-2번지,031-634-0151,031-634-0152,17388,7,7,0,7,7,0,1,6,4,7,2,5,6,1,2013-05-01,,개인,개인,,영리,,37.24546445,127.3489469
이천시,노인요양공동생활가정,홍익요양원,지정,경기도 이천시 설성면 진상미로420번길 137-6,경기도 이천시 설성면 장능리 255-50번지,031-642-2095,031-642-2096,17411,9,8,1,7,5,3,3,5,4,8,1,7,7,1,2014-01-23,,개인,개인,,영리,,37.11824155,127.5271788
이천시,노인요양시설(개정법),효경원,지정,경기도 이천시 마장면 억만리로22번길 221-24,경기도 이천시 마장면 회억리 106-1번지,031-634-0834,031-634-0898,17386,21,18,6,12,18,0,4,14,12,13,3,10,12,1,2008-05-01,,개인,개인,,영리,,37.26018639,127.370162
파주시,노인요양시설(개정법),(파주)심청이,지정,경기도 파주시 파주로 266,경기도 파주시 동패동 1695-1번지,031-9440-5220,031-9440-6220,10874,28,28,6,22,28,0,4,24,18,18,18,0,18,0,2015-02-17,,개인,개인,,영리,,37.726037,126.7181823
파주시,노인요양시설(개정법),YJ요양원,지정,경기도 파주시 송학1길 42,경기도 파주시 야당동 192-3번지,031-9440-7272,031-9410-8062,10909,29,29,6,23,29,0,9,20,20,20,3,17,19,1,2013-04-11,,개인,개인,,영리,,37.71173077,126.7631809
