시군명,시설명,이용회원수,도로명 주소,지번 주소,우편번호,전화번호,설치일자,관할기관명,관할담당부서명,관할연락처,비고,WGS84위도,WGS84경도
의정부시,흑석경로당,62,경기도 의정부시 송산로939번길 61-10,경기도 의정부시 산곡동 581-18번지,11799,031-841-6269,1989-04-28,의정부시,노인장애인과,031-828-4192,,37.71310383,127.10223
의정부시,흥선동경로당,138,경기도 의정부시 호국로1183번길 26,경기도 의정부시 가능동 734번지,11667,070-4286-7088,1982-10-01,의정부시,노인장애인과,031-828-4192,,37.74445846,127.0355127
이천시,가산1리,19,경기도 이천시 부발읍 황무로2065번길 87,경기도 이천시 부발읍 가산리 320-3번지,17405,031-632-4946,2009-12-30,이천시청,사회복지과,031-645-3553,,37.24185679,127.5162904
이천시,가산2리,22,,경기도 이천시 부발읍 가산리 466-56번지,17405,031-636-7429,2009-12-30,이천시청,사회복지과,031-645-3553,,37.24144234,127.5100103
이천시,가산3리,32,경기도 이천시 부발읍 황무로1973번길 139-31,경기도 이천시 부발읍 가산리 283-4번지,17405,031-636-5618,2008-12-24,이천시청,사회복지과,031-645-3553,,37.24727912,127.5208468
이천시,가산4리(기영 A),13,,경기도 이천시 부발읍 가산리 770번지 기영아파트,17405,,2013-02-28,이천시청,사회복지과,031-645-3553,,37.24324641,127.5031813
이천시,가좌1리,54,경기도 이천시 부발읍 가좌로103번길 134,경기도 이천시 부발읍 가좌리 산56-1번지,17329,031-638-5976,2009-12-30,이천시청,사회복지과,031-645-3553,,37.2561045,127.4653807
이천시,각평리,34,경기도 이천시 마장면 덕이로154번길 223,경기도 이천시 마장면 각평리 264-1번지,17385,031-632-2965,2009-12-30,이천시청,사회복지과,031-645-3553,,37.23827933,127.3825762
이천시,갈산10통(설봉1차푸르지오 A),22,,경기도 이천시 갈산동 783번지 설봉1차푸르지오,17358,031-633-9815,2009-09-04,이천시청,사회복지과,031-645-3553,,37.28465676,127.4539858
이천시,갈산11통(갈산휴먼시아A),38,,경기도 이천시 갈산동 785번지 휴먼시아,17359,031-633-3242,2010-04-26,이천시청,사회복지과,031-645-3553,,37.28185133,127.457194
이천시,갈산12통(갈산화성파크드림A),9,,경기도 이천시 갈산동 789번지 갈산화성파크드림,17362,,2017-04-06,이천시청,사회복지과,031-645-3553,,37.28371822,127.4543748
이천시,갈산1통,45,경기도 이천시 갈산로136번길 22-26,경기도 이천시 갈산동 214번지,17350,,1988-09-28,이천시청,사회복지과,031-645-3553,,37.28576873,127.4647052
이천시,갈산2통,40,경기도 이천시 갈산로133번길 82-10,경기도 이천시 갈산동 539-3번지,17349,,1994-11-11,이천시청,사회복지과,031-645-3553,,37.28952506,127.4672429
이천시,갈산4동(우성A),41,,경기도 이천시 갈산동 468-1번지 갈산동우성아파트,17349,031-633-3316,1997-07-04,이천시청,사회복지과,031-645-3553,,37.29027543,127.4642929
이천시,갈산5통(큰산A),,,경기도 이천시 갈산동 222번지 큰산아파트,17349,,2017-10-27,이천시청,사회복지과,031-645-3553,,37.28854884,127.4680376
이천시,갈산6통(갈산신일해피트리 A),23,,경기도 이천시 갈산동 777번지 신일해피트리아파트,17349,,2005-08-05,이천시청,사회복지과,031-645-3553,,37.29182215,127.4650692
이천시,갈산7통(갈산주공 A),46,,경기도 이천시 갈산동 778번지 주공아파트,17361,031-633-9748,2005-07-19,이천시청,사회복지과,031-645-3553,,37.28133065,127.4590401
이천시,갈산8통(갈산힐스테이트 A),24,,경기도 이천시 갈산동 781번지 힐스테이트,17359,031-631-6784,2007-07-12,이천시청,사회복지과,031-645-3553,,37.28427003,127.4561598
이천시,갈산9통 (갈산1차 현진에버빌 A),24,,경기도 이천시 갈산동 782번지 갈산동현진에버빌,17359,031-637-1833,2009-10-29,이천시청,사회복지과,031-645-3553,,37.2828546,127.4563768
이천시,경사1리,34,,경기도 이천시 백사면 원적로661번길 22,17310,031-637-7085,2009-12-30,이천시청,사회복지과,031-645-3553,,,
이천시,경사2리,53,경기도 이천시 백사면 원적로686번길 141,경기도 이천시 백사면 경사리 254-6번지,17310,031-632-6590,2009-12-30,이천시청,사회복지과,031-645-3553,,37.33209789,127.4626529
이천시,고담1통,40,경기도 이천시 진상미로2232번길 140-18,경기도 이천시 고담동 347-4번지,17399,031-634-7347,2009-12-30,이천시청,사회복지과,031-645-3553,,37.24286085,127.4627076
이천시,고담2통,40,경기도 이천시 진상미로 2222-11,경기도 이천시 고담동 430-6번지,17399,031-633-7476,2009-12-30,이천시청,사회복지과,031-645-3553,,37.24402489,127.4552425
이천시,고담4통(지엠하이빌A),22,,경기도 이천시 고담동 579번지 지엠하이빌아파트,17399,031-632-1895,2011-03-29,이천시청,사회복지과,031-645-3553,,37.2413871,127.4731797
이천시,고당1리,69,,경기도 이천시 율면 고당리 116-3번지,17423,031-641-8054,2009-12-30,이천시청,사회복지과,031-645-3553,,37.08935266,127.549452
이천시,고당2리,45,,경기도 이천시 율면 고당리 257-8번지,17423,031-641-8421,2009-12-30,이천시청,사회복지과,031-645-3553,,37.09323997,127.548625
이천시,고당3리,44,,경기도 이천시 율면 고당리 493-2번지,17423,031-641-4694,2009-12-30,이천시청,사회복지과,031-645-3553,,37.0930201,127.5454853
이천시,고백1리,65,경기도 이천시 부발읍 중부대로2051번길 164,경기도 이천시 부발읍 고백리 363-2번지,17317,031-635-6438,2009-12-30,이천시청,사회복지과,031-645-3553,,37.29849131,127.5273671
이천시,고백2리,32,경기도 이천시 부발읍 부흥로82번길 129,경기도 이천시 부발읍 고백리 105-17번지,17317,031-636-6489,2009-12-30,이천시청,사회복지과,031-645-3553,,37.30133071,127.541147
이천시,고척1리,38,경기도 이천시 신둔면 이장로311번길 255-12,경기도 이천시 신둔면 고척리 305-3번지,17306,031-637-7377,2009-12-30,이천시청,사회복지과,031-645-3553,,37.28721744,127.3786608
이천시,고척2리,17,경기도 이천시 신둔면 이장로311번길 415,경기도 이천시 신둔면 고척리 460-9번지,17306,031-638-3852,2009-12-30,이천시청,사회복지과,031-645-3553,,37.29096403,127.3734692
이천시,고척3리,35,경기도 이천시 신둔면 서이천로853번길 115-102,경기도 이천시 신둔면 고척리 102-7번지,17306,,2009-12-30,이천시청,사회복지과,031-645-3553,,37.29046606,127.3883303
이천시,관1리,29,경기도 이천시 마장면 마도로223번길 244,경기도 이천시 마장면 관리 1142-2번지,17382,031-638-1183,2009-12-30,이천시청,사회복지과,031-645-3553,,37.27079684,127.3411369
이천시,관2리,27,경기도 이천시 마장면 마도로248번길 109,경기도 이천시 마장면 관리 919-1번지,17382,031-638-1763,2009-12-30,이천시청,사회복지과,031-645-3553,,37.28124351,127.349167
이천시,관3리,43,경기도 이천시 마장면 마도로204번길 133-9,경기도 이천시 마장면 관리 267번지,17382,031-638-0565,2003-07-14,이천시청,사회복지과,031-645-3553,,37.27668463,127.3581889
이천시,관4리,30,경기도 이천시 마장면 마도로106번길 38-8,경기도 이천시 마장면 관리 477-8번지,17382,031-638-2375,2003-12-18,이천시청,사회복지과,031-645-3553,,37.26527291,127.3567712
이천시,관고1통,37,경기도 이천시 중리천로 15,경기도 이천시 관고동 11번지,17368,031-636-3614,2009-12-30,이천시청,사회복지과,031-645-3553,,37.28060091,127.4399119
이천시,관고2통,77,경기도 이천시 설봉로43번길 49,경기도 이천시 관고동 21번지,17367,031-635-5915,2009-12-30,이천시청,사회복지과,031-645-3553,,37.28191227,127.4361308
이천시,관고3통,30,경기도 이천시 경충대로2700번길 7-2,경기도 이천시 관고동 453-14번지,17367,031-635-8486,2006-04-15,이천시청,사회복지과,031-645-3553,,37.27905026,127.4352461
이천시,관고4통,57,경기도 이천시 설봉로37번길 6-3,경기도 이천시 관고동 23-13번지,17367,031-636-2757,2009-12-30,이천시청,사회복지과,031-645-3553,,37.28010556,127.4374058
이천시,관고5통,38,경기도 이천시 설봉로29번길 37,경기도 이천시 관고동 502-8번지,17367,031-638-0052,2009-12-30,이천시청,사회복지과,031-645-3553,,37.27871632,127.4354021
이천시,관고6통(설봉 A),25,,경기도 이천시 관고동 226-4번지 설봉국민주택,17367,031-636-9911,2006-03-30,이천시청,사회복지과,031-645-3553,,37.28057493,127.4347136
이천시,관고7통(두산 A),39,,경기도 이천시 관고동 194번지 관고동두산아파트,17366,031-638-0995,2009-12-30,이천시청,사회복지과,031-645-3553,,37.28399486,127.4333236
이천시,관고8통(산호1차A),40,,경기도 이천시 관고동 226-8번지 산호아파트,17367,,2009-12-30,이천시청,사회복지과,031-645-3553,,37.28051927,127.4351531
이천시,관고9통(벽산블루밍A),21,,경기도 이천시 관고동 514번지 이천벽산블루밍아파트,17366,031-633-7007,2012-02-20,이천시청,사회복지과,031-645-3553,,37.28289951,127.4347269
이천시,구시리,47,경기도 이천시 대월면 다솔로 44-1,경기도 이천시 대월면 구시리 240-5번지,17402,031-632-6550,2009-12-30,이천시청,사회복지과,031-645-3553,,37.2065833,127.5032659
이천시,군량1리,62,경기도 이천시 대월면 대월로436번길 124,경기도 이천시 대월면 군량리 507-22번지,17402,031-632-8642,2009-12-30,이천시청,사회복지과,031-645-3553,,37.19141944,127.5010147
이천시,군량2리,22,경기도 이천시 대월면 군들로145번길 32,경기도 이천시 대월면 군량리 139-3번지,17402,,2009-12-30,이천시청,사회복지과,031-645-3553,,37.17425534,127.5008795
이천시,군량3리,45,경기도 이천시 대월면 대월로315번길 50-6,경기도 이천시 대월면 군량리 648-4번지,17402,031-633-3806,2009-12-30,이천시청,사회복지과,031-645-3553,,37.18944805,127.4962603
이천시,금당1리,38,,경기도 이천시 설성면 금당리 125-4번지,17411,031-642-3336,2009-12-30,이천시청,사회복지과,031-645-3553,,37.132152,127.5214003
이천시,금당2리,46,경기도 이천시 설성면 설장로16번길 53,경기도 이천시 설성면 금당리 100-6번지,17411,031-641-4449,2009-12-30,이천시청,사회복지과,031-645-3553,,37.12995574,127.5208789
이천시,금당3리,34,경기도 이천시 설성면 진상미로665번길 50-4,경기도 이천시 설성면 금당리 193-64번지,17411,031-641-0005,2009-12-30,이천시청,사회복지과,031-645-3553,,37.1324044,127.5151562
이천시,나래1리,37,경기도 이천시 장호원읍 나래천로509번길 73-38,경기도 이천시 장호원읍 나래리 422-4번지,17414,031-641-7910,2009-12-30,이천시청,사회복지과,031-645-3553,,37.17717911,127.586759
이천시,나래2리,36,경기도 이천시 장호원읍 나래천로509번길 140,경기도 이천시 장호원읍 나래리 651-4번지,17414,031-641-3990,2009-12-30,이천시청,사회복지과,031-645-3553,,37.17903662,127.584645
이천시,나래3리,24,경기도 이천시 장호원읍 나래천로510번길 146,경기도 이천시 장호원읍 나래리 44-5번지,17414,031-642-0333,2009-12-30,이천시청,사회복지과,031-645-3553,,37.17861705,127.5983684
이천시,남정1리,66,경기도 이천시 신둔면 원적로 127,경기도 이천시 신둔면 남정리 417-6번지,17302,031-634-5461,2009-12-30,이천시청,사회복지과,031-645-3553,,37.31748971,127.4066086
이천시,남정2리,48,경기도 이천시 신둔면 황무로617번길 65,경기도 이천시 신둔면 남정리 98-10번지,17302,031-634-3751,2009-12-30,이천시청,사회복지과,031-645-3553,,37.30818392,127.4165529
이천시,내촌리,56,경기도 이천시 백사면 청백리로393번길 130-20,경기도 이천시 백사면 내촌리 154-12번지,17314,031-633-9074,2009-12-30,이천시청,사회복지과,031-645-3553,,37.31943811,127.5006511
이천시,노탑1리,35,경기도 이천시 장호원읍 장여로249번길 87,경기도 이천시 장호원읍 노탑리 565-9번지,17416,031-641-9223,2009-12-30,이천시청,사회복지과,031-645-3553,,37.14106609,127.6239154
이천시,노탑2리,58,경기도 이천시 장호원읍 장여로189번길 46,경기도 이천시 장호원읍 노탑리 347-3번지,17416,031-641-0771,2009-12-30,이천시청,사회복지과,031-645-3553,,37.13434405,127.6256948
이천시,노탑3리,67,경기도 이천시 장호원읍 장여로55번길 9,경기도 이천시 장호원읍 노탑리 181-3번지,17418,031-641-3252,2009-12-30,이천시청,사회복지과,031-645-3553,,37.12218486,127.629916
이천시,노탑4리,34,경기도 이천시 장호원읍 성주로 205-25,경기도 이천시 장호원읍 노탑리 83-12번지,17417,,2009-12-30,이천시청,사회복지과,031-645-3553,,37.13645532,127.6353683
이천시,노탑5리,41,경기도 이천시 장호원읍 장여로85번길 56,경기도 이천시 장호원읍 노탑리 191-39번지,17418,031-642-6767,2009-12-30,이천시청,사회복지과,031-645-3553,,37.12312647,127.6290574
이천시,노탑6리(기산 A),41,,경기도 이천시 장호원읍 노탑리 194-2번지 기산아파트,17418,031-641-6884,2007-01-17,이천시청,사회복지과,031-645-3553,,37.12248819,127.6287821
이천시,단월1통,55,경기도 이천시 단월로 86-73,경기도 이천시 단월동 125-3번지,17400,031-634-0361,2009-12-30,이천시청,사회복지과,031-645-3553,,37.2240556,127.4535457
이천시,단월2통,54,경기도 이천시 단월로38번길 42-22,경기도 이천시 단월동 46-10번지,17400,031-632-6634,2009-12-30,이천시청,사회복지과,031-645-3553,,37.22074788,127.4537965
이천시,단천1리,16,경기도 이천시 호법면 이섭대천로 206,경기도 이천시 호법면 단천리 425-8번지,17395,031-634-6260,2009-12-30,이천시청,사회복지과,031-645-3553,,37.22280635,127.3997712
이천시,단천2리,10,경기도 이천시 호법면 이섭대천로353번길 30,경기도 이천시 호법면 단천리 635-3번지,17395,031-633-8723,2009-12-30,이천시청,사회복지과,031-645-3553,,37.22088591,127.4107464
이천시,대관리,58,경기도 이천시 부발읍 부흥로200번길 55,경기도 이천시 부발읍 대관리 335-4번지,17317,031-636-9715,2009-12-30,이천시청,사회복지과,031-645-3553,,37.31043981,127.5351995
이천시,대대1리,74,경기도 이천시 대월면 대산로15번길 5,경기도 이천시 대월면 대대리 366번지,17401,031-632-8637,2009-12-30,이천시청,사회복지과,031-645-3553,,37.22274781,127.4769624
이천시,대대리한터경로당,33,경기도 이천시 대월면 대장로309번길 42-6,경기도 이천시 대월면 대대리 174-2번지,17401,,2014-07-01,이천시청,사회복지과,031-645-3553,,37.22264377,127.4804321
이천시,대서1리,24,경기도 이천시 장호원읍 서동대로8454번길 79,경기도 이천시 장호원읍 대서리 54-1번지,17415,031-642-1836,2009-12-30,이천시청,사회복지과,031-645-3553,,37.10998757,127.5778162
이천시,대서2리,41,경기도 이천시 장호원읍 서동대로8403번길 118,경기도 이천시 장호원읍 대서리 488-2번지,17415,031-642-5568,2009-12-30,이천시청,사회복지과,031-645-3553,,37.11248817,127.5712309
이천시,대서3리,35,경기도 이천시 장호원읍 서동대로8369번길 166-13,경기도 이천시 장호원읍 대서리 568-5번지,17415,031-642-0767,2009-12-30,이천시청,사회복지과,031-645-3553,,37.11448823,127.5675105
이천시,대죽1리,44,경기도 이천시 설성면 대죽로283번길 9-3,경기도 이천시 설성면 대죽리 1074-13번지,17412,031-641-4922,2009-12-30,이천시청,사회복지과,031-645-3553,,37.13690437,127.4907644
이천시,대죽2리,19,경기도 이천시 설성면 대죽로 246,경기도 이천시 설성면 대죽리 217-2번지,17412,031-641-5079,2009-12-30,이천시청,사회복지과,031-645-3553,,37.13573687,127.4876283
이천시,대죽3리,29,경기도 이천시 설성면 원설로112번길 167,경기도 이천시 설성면 대죽리 694-4번지,17412,031-641-1419,2009-12-30,이천시청,사회복지과,031-645-3553,,37.1350686,127.4723296
이천시,대죽4리,12,경기도 이천시 설성면 노성로259번길 56,경기도 이천시 설성면 대죽리 489번지,17412,031-641-6771,2006-01-23,이천시청,사회복지과,031-645-3553,,37.12814782,127.4837651
이천시,대포1통,33,,경기도 이천시 대포동 344-1번지,17400,031-633-4158,2009-12-30,이천시청,사회복지과,031-645-3553,,37.21424801,127.459402
이천시,대포2통,42,경기도 이천시 진상미로1818번길 49,경기도 이천시 대포동 679-4번지,17400,031-634-5598,2009-12-30,이천시청,사회복지과,031-645-3553,,37.2121934,127.4547707
이천시,대흥1리,38,경기도 이천시 대월면 대산로101번길 19-7,경기도 이천시 대월면 대흥리 249-3번지,17340,031-634-5094,2009-12-30,이천시청,사회복지과,031-645-3553,,37.23019119,127.4767386
이천시,대흥2리,32,경기도 이천시 대월면 대산로211번길 24,경기도 이천시 대월면 대흥리 42-1번지,17340,031-633-7943,2009-12-30,이천시청,사회복지과,031-645-3553,,37.23888654,127.476624
이천시,덕평1리,35,경기도 이천시 마장면 덕평로891번길 13,경기도 이천시 마장면 덕평리 462번지,17389,031-634-1637,2009-12-30,이천시청,사회복지과,031-645-3553,,37.23694252,127.3634454
이천시,덕평2리,32,경기도 이천시 마장면 덕이로70번길 79,경기도 이천시 마장면 덕평리 594-7번지,17389,,2009-12-30,이천시청,사회복지과,031-645-3553,,37.2308614,127.3748314
이천시,도리리,85,,경기도 이천시 대월면 도리리 359-2번지,17401,031-631-6325,2009-12-30,이천시청,사회복지과,031-645-3553,,37.20680987,127.4811321
이천시,도립1리,33,경기도 이천시 백사면 원적로775번길 12,경기도 이천시 백사면 도립리 524번지,17309,031-631-7740,2009-12-30,이천시청,사회복지과,031-645-3553,,37.34045665,127.4633245
이천시,도립2리,44,경기도 이천시 백사면 원적로780번길 253,경기도 이천시 백사면 도립리 336-1번지,17309,031-633-0577,2009-12-30,이천시청,사회복지과,031-645-3553,,37.33401838,127.4737678
이천시,도봉1리,56,경기도 이천시 신둔면 이여로101번길 212,경기도 이천시 신둔면 도봉리 429-1번지,17300,031-637-7170,2000-01-01,이천시청,사회복지과,031-645-3553,,37.31179908,127.4553775
이천시,도봉2리,11,경기도 이천시 신둔면 원적로512번길 84-5,경기도 이천시 신둔면 도봉리 626-1번지,17300,,2009-12-30,이천시청,사회복지과,031-645-3553,,37.32001563,127.4508238
이천시,도봉3리(대신푸른마을 A),27,,경기도 이천시 신둔면 도봉리 1271번지 대신푸른마을아파트,17300,,2006-12-11,이천시청,사회복지과,031-645-3553,,37.30929455,127.4576523
이천시,도암1리,36,경기도 이천시 신둔면 증신로476번길 73,경기도 이천시 신둔면 도암리 393-3번지,17300,031-633-3255,2009-12-30,이천시청,사회복지과,031-645-3553,,37.31354673,127.4410953
이천시,도암2리,56,경기도 이천시 신둔면 원적로389번길 36-5,경기도 이천시 신둔면 도암리 220-4번지,17300,031-634-9835,2009-12-30,이천시청,사회복지과,031-645-3553,,37.32160411,127.4355688
이천시,도암3리,39,경기도 이천시 신둔면 증신로416번길 116,경기도 이천시 신둔면 도암리 629-6번지,17300,031-634-6435,2009-12-30,이천시청,사회복지과,031-645-3553,,37.3098822,127.4428224
이천시,도지1리,57,경기도 이천시 백사면 지읍로 8,경기도 이천시 백사면 도지리 557-3번지,17315,031-638-6497,2009-12-30,이천시청,사회복지과,031-645-3553,,37.31052259,127.484315
이천시,도지2리,33,경기도 이천시 백사면 청백리로228번길 234-26,경기도 이천시 백사면 도지리 34-22번지,17315,031-638-2045,2009-12-30,이천시청,사회복지과,031-645-3553,,37.30368596,127.4925954
이천시,동산1리,38,경기도 이천시 호법면 동산로256번길 131-8,경기도 이천시 호법면 동산리 162번지,17397,031-632-1711,2008-02-05,이천시청,사회복지과,031-645-3553,,37.20208549,127.4095526
이천시,동산2리,38,경기도 이천시 호법면 동산로 297,경기도 이천시 호법면 동산리 254-5번지,17397,031-633-9211,2009-12-30,이천시청,사회복지과,031-645-3553,,37.21022533,127.4085261
이천시,두미1리,33,경기도 이천시 모가면 사실로659번길 216,경기도 이천시 모가면 두미리 534-1번지,17406,031-635-9055,2009-12-30,이천시청,사회복지과,031-645-3553,,37.16525906,127.4303526
이천시,두미2리,39,경기도 이천시 모가면 사실로553번길 37-3,경기도 이천시 모가면 두미리 309-1번지,17406,031-636-9335,2009-12-30,이천시청,사회복지과,031-645-3553,,37.16020015,127.4364372
이천시,마교리,52,경기도 이천시 신둔면 마소로15번길 15,경기도 이천시 신둔면 마교리 280-1번지,17304,031-638-4203,2009-12-30,이천시청,사회복지과,031-645-3553,,37.30262638,127.3893849
이천시,마암1리,33,,경기도 이천시 부발읍 중부대로144번길 37,,,2009-12-30,이천시청,사회복지과,031-645-3553,,,
이천시,마암2리(현광 A),25,,경기도 이천시 부발읍 마암리 1-1번지 현광아파트,17324,031-633-5159,2009-12-30,이천시청,사회복지과,031-645-3553,,37.2820221,127.4824307
이천시,매곡1리,23,경기도 이천시 호법면 덕평로437번길 100,경기도 이천시 호법면 매곡리 710-4번지,17396,031-637-2853,2009-12-30,이천시청,사회복지과,031-645-3553,,37.20472718,127.3790512
이천시,매곡2리,49,경기도 이천시 호법면 이섭대천로96번길 24,경기도 이천시 호법면 매곡리 193번지,17396,031-638-9265,2009-12-30,이천시청,사회복지과,031-645-3553,,37.21533535,127.3947975
이천시,모전1리,39,경기도 이천시 백사면 이여로100번길 29-6,경기도 이천시 백사면 모전리 813-5번지,17316,031-638-8363,2009-12-30,이천시청,사회복지과,031-645-3553,,37.30579627,127.4652337
이천시,모전2리,51,경기도 이천시 백사면 청백리로84번길 128-3,경기도 이천시 백사면 모전리 208-3번지,17316,031-638-8788,2008-06-18,이천시청,사회복지과,031-645-3553,,37.29890659,127.473594
이천시,모전3리,66,경기도 이천시 백사면 청백리로158번길 54,경기도 이천시 백사면 모전리 446-3번지,17316,031-633-4016,2009-12-30,이천시청,사회복지과,031-645-3553,,37.30337844,127.4774004
이천시,모전4리(현대 A),49,경기도 이천시 백사면 청백리로 53,경기도 이천시 백사면 모전리 780번지 모전리현대아파트 (현대),17316,031-632-3773,2009-12-30,이천시청,사회복지과,031-645-3553,,37.30388293,127.4683463
이천시,모전5리(푸른맨션),24,경기도 이천시 백사면 청백리로89번길 69,경기도 이천시 백사면 모전리 522-14번지 9동 101호,17316,,2014-01-06,이천시청,사회복지과,031-645-3553,,37.30546005,127.4705443
이천시,목리,78,경기도 이천시 마장면 중부대로609번길 134,경기도 이천시 마장면 목리 187-2번지,17384,031-638-0465,2009-12-30,이천시청,사회복지과,031-645-3553,,37.26038094,127.4072392
이천시,무촌1리,56,경기도 이천시 부발읍 무촌로151번길 36-5,경기도 이천시 부발읍 무촌리 181-1번지,17324,031-634-1033,2009-12-30,이천시청,사회복지과,031-645-3553,,37.28599621,127.4867072
이천시,무촌2리,34,경기도 이천시 부발읍 무촌로97번길 77,경기도 이천시 부발읍 무촌리 472-1번지,17324,031-633-4720,2009-12-30,이천시청,사회복지과,031-645-3553,,37.28485763,127.4830914
이천시,무촌3리,35,경기도 이천시 부발읍 무촌로 113,경기도 이천시 부발읍 무촌리 168-13번지,17324,,2008-12-24,이천시청,사회복지과,031-645-3553,,37.28299705,127.4864061
이천시,무촌4리(효양 A),51,경기도 이천시 부발읍 부발중앙로46번길 46,경기도 이천시 부발읍 무촌리 128-6번지,17324,031-632-8880,2010-07-14,이천시청,사회복지과,031-645-3553,,37.27843728,127.4843473
이천시,무촌5리(휴먼시아 A),57,,경기도 이천시 부발읍 무촌리 544번지 휴먼시아,17324,031-631-3401,2010-03-30,이천시청,사회복지과,031-645-3553,,37.28409047,127.4856237
이천시,방추1리,45,경기도 이천시 장호원읍 설장로586번길 26,경기도 이천시 장호원읍 방추리 31-12번지,17415,,2009-12-30,이천시청,사회복지과,031-645-3553,,37.1275674,127.5777016
이천시,방추2리,24,경기도 이천시 장호원읍 설장로459번길 46,경기도 이천시 장호원읍 방추리 246-12번지,17415,,2009-12-30,이천시청,사회복지과,031-645-3553,,37.12973827,127.5646754
이천시,백우리,36,경기도 이천시 백사면 청백리로691번길 3,경기도 이천시 백사면 백우리 61-3번지,17313,031-634-9003,2009-12-30,이천시청,사회복지과,031-645-3553,,37.3295722,127.5159502
이천시,본죽리,51,경기도 이천시 율면 주래본죽로 540,경기도 이천시 율면 본죽리 345번지,17424,031-643-1181,2009-12-30,이천시청,사회복지과,031-645-3553,,37.07888019,127.5259855
이천시,부필1리,38,경기도 이천시 대월면 대평로 344,경기도 이천시 대월면 부필리 486번지,17403,031-632-9604,2009-12-30,이천시청,사회복지과,031-645-3553,,37.22036311,127.5089002
이천시,부필2리,21,경기도 이천시 대월면 대평로 405-6,경기도 이천시 대월면 부필리 39-1번지,17403,031-634-6921,2009-12-30,이천시청,사회복지과,031-645-3553,,37.22044786,127.5143426
이천시,북두1리,52,경기도 이천시 율면 주래본죽로612번길 107,경기도 이천시 율면 북두리 44-6번지,17424,031-643-0212,2008-02-11,이천시청,사회복지과,031-645-3553,,37.07157632,127.5312653
이천시,북두2리,32,경기도 이천시 율면 주래본죽로612번길 202,경기도 이천시 율면 북두리 405-1번지,17424,031-643-1521,2009-12-30,이천시청,사회복지과,031-645-3553,,37.06796596,127.5285979
이천시,사기막골 경로당,30,,경기도 이천시 사음동 541(사기막골),17308,031-635-1829,2009-12-17,이천시청,사회복지과,031-645-3553,,37.2951072,127.4122182
이천시,사동10리(현대6차A),15,,경기도 이천시 대월면 사동리 465번지 사동6차현대아파트,17335,031-638-8587,2009-12-30,이천시청,사회복지과,031-645-3553,,37.2480232,127.4985693
이천시,사동1리,58,경기도 이천시 대월면 사동로77번길 21-3,경기도 이천시 대월면 사동리 111-2번지,17342,031-637-8388,2009-12-30,이천시청,사회복지과,031-645-3553,,37.23583732,127.4930465
이천시,사동2리,31,,경기도 이천시 대월면 사동리 416-3번지,17338,031-635-4781,2009-12-30,이천시청,사회복지과,031-645-3553,,37.24177628,127.4905718
이천시,사동3리(낙원아트빌라),27,경기도 이천시 대월면 사동로159번길 10,경기도 이천시 대월면 사동리 347-116번지 지애타워 101호,17338,031-636-1648,2009-12-30,이천시청,사회복지과,031-645-3553,,37.24316431,127.4948183
이천시,사동4리(현대5차A),43,,경기도 이천시 대월면 경충대로2050번길 386-7,,031-632-0767,2009-12-30,이천시청,사회복지과,031-645-3553,,,
이천시,사동5리(성창A),32,경기도 이천시 대월면 대월로880번길 13,경기도 이천시 대월면 사동리 182-1번지 성창아파트 2동 116호,17342,,2014-02-18,이천시청,사회복지과,031-645-3553,,37.23402175,127.4963027
이천시,사동6리,38,,경기도 이천시 대월면 경충대로2003번길 3213,,031-636-1639,2009-12-30,이천시청,사회복지과,031-645-3553,,,
이천시,"사동7,8리(현대전자A)",20,,경기도 이천시 대월면 사동리 441-1번지 현대전자산업(주)사원아파트,17337,031-637-2795,2009-12-30,이천시청,사회복지과,031-645-3553,,37.24450053,127.4831847
이천시,사동9리(삼진A),20,,경기도 이천시 대월면 사동리 312-1번지 삼진아파트,17338,,2014-03-28,이천시청,사회복지과,031-645-3553,,37.24244134,127.4909818
이천시,사음1통,52,,경기도 이천시 사음동 187-3번지,17308,031-637-8443,2009-12-30,이천시청,사회복지과,031-645-3553,,37.29515557,127.4190191
이천시,사음2통,58,경기도 이천시 경충대로2996번길 20-26,경기도 이천시 사음동 584-13번지,17308,031-635-1828,2009-12-30,이천시청,사회복지과,031-645-3553,,37.29782148,127.4115787
이천시,사음3통(향림빌라),20,,경기도 이천시 사음동 24번지 향림주택,17308,,2011-01-05,이천시청,사회복지과,031-645-3553,,37.30260593,127.4269329
이천시,산내리,37,경기도 이천시 모가면 마국산로218번길 39,경기도 이천시 모가면 산내리 117번지,17407,031-634-7542,2009-12-30,이천시청,사회복지과,031-645-3553,,37.16167275,127.4570479
이천시,산성1리,22,경기도 이천시 율면 일생로897번길 33,경기도 이천시 율면 산성리 137-3번지,17423,031-643-1782,2009-12-30,이천시청,사회복지과,031-645-3553,,37.04511074,127.5573179
이천시,산성2리,14,,경기도 이천시 율면 일생로572번길 234,,031-643-8019,2009-12-30,이천시청,사회복지과,031-645-3553,,,
이천시,산양1리,36,경기도 이천시 율면 일생로430번길 36,경기도 이천시 율면 산양리 366-3번지,17424,031-643-0215,2009-12-30,이천시청,사회복지과,031-645-3553,,37.06348943,127.5116792
이천시,산양2리,34,경기도 이천시 율면 일생로573번길 52,경기도 이천시 율면 산양리 227-5번지,17424,031-643-1257,2009-12-30,이천시청,사회복지과,031-645-3553,,37.05713174,127.5273764
