시군구명,시설종류,시설명,장기요양지정기관여부,도로명주소,지번주소,우편번호,전화번호,FAX번호,입소정원,입소현원-계,입소현원-남자,입소현원-여자,입소현원-등급내(1~5급),입소현원-등급외,연간이용인원-계,연간이용인원-남자,연간이용인원-여자,종사자정원,종사자현원-계,종사자현원-남자,종사자현원-여자,종사자현원 근무별-계,종사자현원-정규직,설치일자,설치주체-지자체,설치주체-민간,운영주체-구분,운영주체-법인(단체)명,영리/비영리,비고,WGS84위도,WGS84경도
의정부시,재가노인복지시설 방문요양,아름재가복지센터,지정,경기도 의정부시 충의로 73,경기도 의정부시 용현동 7번지,11786,031-853-8850,031-853-8851,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-06-01,,개인,,개인,영리,,37.73818076,127.0864033
의정부시,재가노인복지시설 주야간보호,연지곤지주야간보호센터,지정,경기도 의정부시 시민로 405,경기도 의정부시 용현동 407-9번지,11784,031-853-9031,031-853-9032,28,28,9,19,28,0,326,142,184,0,12,5,7,12,12,2016-05-27,,개인,,개인,영리,,37.73434761,127.0791273
의정부시,재가노인복지시설 주야간보호,은빛사랑채 녹양노인주간보호센터,지정,경기도 의정부시 입석로32번길 10,경기도 의정부시 가능동 398-6번지,11601,031-879-5102,031-579-5105,24,18,10,8,18,0,36,19,17,10,10,3,7,10,10,2007-04-27,,민간설치 그외법인,대한예수교장로회 서울유지재단,재단법인,비영리,,37.75618286,127.0219347
의정부시,재가노인복지시설 주야간보호,은빛사랑채 제일노인주간보호센터,지정,경기도 의정부시 능곡로 62,경기도 의정부시 신곡동 515-2번지,11741,031-848-5081,031-842-4467,18,18,3,15,18,0,26,3,23,0,7,2,5,7,6,2007-10-08,,그외법인,기독교대한감리회,재단법인,비영리,,37.74304263,127.0620723
의정부시,재가노인복지시설 방문요양,의정부선복지센터,지정,경기도 의정부시 동일로466번길 17,경기도 의정부시 신곡동 358-2번지,11738,031-836-9988,031-875-9777,,119,20,99,119,0,142,27,115,0,91,3,88,91,5,2011-05-06,,단체(법인 외),선복지영농조합법인,기타,비영리,,37.72937606,127.0601557
의정부시,재가노인복지시설 방문목욕,의정부선복지센터,지정,경기도 의정부시 동일로466번길 17,경기도 의정부시 신곡동 358-2번지,11738,031-836-9988,031-875-9777,,19,11,8,19,0,23,14,9,0,24,3,21,24,0,2011-05-06,,단체(법인 외),선복지영농조합법인,기타,비영리,,37.72937606,127.0601557
이천시,재가노인복지시설 주야간보호,백사전원주간보호센터,지정,경기도 이천시 백사면 원적로869번길 203,경기도 이천시 백사면 송말리 456-5번지,17309,031-636-3609,031-638-3609,20,12,0,12,12,0,19,1,18,8,7,1,6,6,6,2014-09-16,,개인,,개인,영리,,37.34840413,127.4677858
이천시,재가노인복지시설 방문목욕,백사전원주간보호센터,지정,경기도 이천시 백사면 원적로869번길 203,경기도 이천시 백사면 송말리 456-5번지,17309,031-636-3609,031-638-3609,0,0,0,0,0,0,0,0,0,3,2,1,1,1,1,2014-09-16,,개인,,개인,영리,,37.34840413,127.4677858
이천시,재가노인복지시설 방문요양,백사전원주간보호센터,지정,경기도 이천시 백사면 원적로869번길 203,경기도 이천시 백사면 송말리 456-5번지,17309,031-636-3609,031-638-3609,0,4,0,4,4,0,5,0,5,6,5,1,4,1,1,2014-09-16,,개인,,개인,영리,,37.34840413,127.4677858
이천시,재가노인복지시설 주야간보호,신현주간보호센터,지정,경기도 이천시 진상미로2344번길 76,경기도 이천시 장록동 340-33번지,17399,031-633-1790,031-631-1791,40,36,7,29,36,0,73,19,54,11,15,5,10,15,15,2014-10-27,,개인,,개인,영리,,37.25719239,127.4590185
이천시,재가노인복지시설 주야간보호,은빛사랑채 이천시설성주간보호센터,지정,경기도 이천시 설성면 진상미로813번길 93-63,경기도 이천시 설성면 수산리 106번지,17412,031-643-0003,031-643-0994,24,0,0,0,0,0,0,0,0,6,2,0,2,2,2,2008-02-20,,사회복지법인,한기장복지재단,사회복지법인,비영리,휴업,37.13357186,127.505542
이천시,재가노인복지시설 방문목욕,은빛사랑채 이천시신하주간보호센터,지정,경기도 이천시 부발읍 경충대로 2264,경기도 이천시 부발읍 신하리 383-21번지,17327,031-637-1091,031-637-3091,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,2006-12-26,,개인,,개인,영리,,37.26174871,127.4758202
이천시,재가노인복지시설 주야간보호,은빛사랑채 이천시신하주간보호센터,지정,경기도 이천시 부발읍 경충대로 2264,경기도 이천시 부발읍 신하리 383-21번지,17327,031-637-1091,031-637-3091,44,34,8,26,33,1,36,9,27,11,14,3,11,14,14,2006-12-26,,개인,,개인,영리,정부지원,37.26174871,127.4758202
이천시,재가노인복지시설 방문요양,은빛사랑채 이천시신하주간보호센터,지정,경기도 이천시 부발읍 경충대로 2264,경기도 이천시 부발읍 신하리 383-21번지,17327,031-637-1091,031-637-3091,0,8,0,8,8,0,8,0,8,6,10,1,9,2,2,2006-12-26,,개인,,개인,영리,,37.26174871,127.4758202
이천시,재가노인복지시설 주야간보호,은빛사랑채한사랑주간보호센터,지정,경기도 이천시 신둔면 경충대로 3225,경기도 이천시 신둔면 수광리 406-4번지,17303,031-636-2004,031-636-4043,28,24,4,20,24,0,38,8,30,10,9,2,7,9,9,2015-05-18,,개인,,개인,영리,,37.31304139,127.3977972
이천시,재가노인복지시설 방문목욕,이천시재가노인지원서비스센터,지정,경기도 이천시 남천로 31,경기도 이천시 중리동 187번지,17375,031-636-1512,031-8011-9901,0,3,1,2,3,0,4,1,3,3,7,0,7,0,0,2008-06-16,,그외법인,대한노인회 이천시지회,사단법인,비영리,,37.27796552,127.4411032
이천시,재가노인복지시설 방문요양,이천시재가노인지원서비스센터,지정,경기도 이천시 남천로 31,경기도 이천시 중리동 187번지,17375,031-636-1512,031-8011-9901,0,24,3,21,24,0,49,10,39,17,22,0,22,0,0,2008-05-26,,그외법인,대한노인회 이천시지회,사단법인,비영리,,37.27796552,127.4411032
이천시,재가노인복지시설 재가노인지원서비스,재가노인지원서비스센터,미지정,경기도 이천시 남천로 31,경기도 이천시 중리동 187번지,17375,031-636-1512,031-8011-9901,80,80,20,60,0,80,80,20,60,3,3,0,3,3,3,2006-01-13,,그외법인,대한노인회 이천시지회,사단법인,비영리,정부지원,37.27796552,127.4411032
이천시,재가노인복지시설 방문목욕,참빛노인복지센터,지정,경기도 이천시 남천로 51-6,경기도 이천시 중리동 207번지,17374,031-365-1389,031-637-0089,0,2,0,2,2,0,2,0,2,3,4,0,4,2,2,2008-05-28,,개인,,개인,영리,,37.27749827,127.4431864
이천시,재가노인복지시설 방문요양,참빛노인복지센터,지정,경기도 이천시 남천로 51-6,경기도 이천시 중리동 207번지,17374,031-635-1389,031-637-0089,0,27,7,20,27,0,35,8,27,17,41,4,37,5,5,2008-05-28,,개인,,개인,영리,,37.27749827,127.4431864
이천시,재가노인복지시설 주야간보호,한나그린힐주간보호센터,지정,경기도 이천시 대월면 대평로214번길 10-11,경기도 이천시 대월면 초지리 474-8번지,17343,031-631-1911,031-631-1922,9,5,1,4,5,0,6,1,5,4,6,2,4,3,3,2017-10-18,,사회복지법인,이천한나원,사회복지법인,비영리,,37.22244702,127.4997877
이천시,재가노인복지시설 주야간보호,한솔주간보호센터,지정,경기도 이천시 마장면 작촌로37번길 136,경기도 이천시 마장면 오천리 333-2번지,17388,031-634-0151,031-634-0152,7,5,4,1,5,0,11,2,9,4,4,2,2,4,4,2017-09-21,,개인,,개인,영리,,37.24546445,127.3489469
이천시,재가노인복지시설 방문요양,희망은빛사랑채부발주간보호센터,지정,경기도 이천시 부발읍 황무로1366번길 41,경기도 이천시 부발읍 무촌리 289-6번지,17324,,,0,1,0,1,1,0,1,0,1,6,2,1,1,2,2,2015-04-06,,그외법인,희망은빛사랑채㈜,주식회사,영리,,37.2894119,127.4887025
이천시,재가노인복지시설 주야간보호,희망은빛사랑채부발주간보호센터,지정,경기도 이천시 부발읍 황무로1366번길 41,경기도 이천시 부발읍 무촌리 289-6번지,17324,031-631-1252,031-631-1253,31,44,11,33,44,0,44,11,33,12,11,4,7,10,10,2015-04-06,,그외법인,희망은빛사랑채㈜,주식회사,영리,,37.2894119,127.4887025
파주시,재가노인복지시설 방문목욕,(주)행복더하기,지정,경기도 파주시 가나무로 143,경기도 파주시 금릉동 211-5번지,10922,031-949-3670,031-945-8902,,4,1,3,4,0,4,1,3,0,11,1,10,11,3,2012-08-09,,그외법인,㈜행복더하기,주식회사,영리,,37.75430896,126.7810972
파주시,재가노인복지시설 방문요양,(주)행복더하기,지정,경기도 파주시 가나무로 143,경기도 파주시 금릉동 211-5번지,10922,031-949-3670,031-945-8902,,59,7,52,59,0,59,7,52,0,53,1,52,53,3,2012-08-09,,그외법인,㈜행복더하기,주식회사,영리,,37.75430896,126.7810972
파주시,재가노인복지시설 주야간보호,미소주야간보호센터,지정,경기도 파주시 중앙로 220,경기도 파주시 금촌동 793-1번지,10932,031-945-0101,031-953-3728,19,14,5,9,14,0,16,6,10,0,8,3,5,8,8,2016-08-25,,개인,,개인,영리,,37.75609127,126.7802635
파주시,재가노인복지시설 주야간보호,상쾌한아침요양센터,지정,경기도 파주시 청석로 256,경기도 파주시 동패동 1694-2번지,10874,031-945-6876,031-945-6875,20,19,6,13,19,0,35,14,21,0,9,3,6,9,9,2012-08-01,,개인,,개인,영리,,37.72459428,126.7176887
파주시,재가노인복지시설 방문요양,파주시 은빛사랑채,지정,경기도 파주시 법원읍 술이홀로 832,경기도 파주시 법원읍 대능리 220번지,10828,031-958-0088,031-958-1454,,36,9,27,36,0,48,11,37,0,27,0,27,27,1,2007-09-01,,사회복지법인,한국장로교 복지재단,사회복지법인,비영리,,37.84674366,126.8691111
파주시,재가노인복지시설 주야간보호,파주시 은빛사랑채,지정,경기도 파주시 법원읍 술이홀로 832,경기도 파주시 법원읍 대능리 220번지,10828,031-958-0088,031-958-1454,20,20,9,11,19,1,37,14,23,9,10,2,8,10,3,2007-09-01,위탁,,한국장로교 복지재단,사회복지법인,비영리,,37.84674366,126.8691111
파주시,재가노인복지시설 주야간보호,파주시노인복지회관 주간보호센터,지정,경기도 파주시 가나무로 130,경기도 파주시 금릉동 428번지,10934,031-943-0730,031-943-0751,9,9,1,8,9,0,13,3,10,5,5,1,4,5,3,2011-01-01,,사회복지법인,해피월드복지재단,사회복지법인,비영리,,37.75339669,126.7798745
파주시,재가노인복지시설 주야간보호,파주시문산종합사회복지관 노인주간보호센터,지정,경기도 파주시 문산읍 통일로 1680,경기도 파주시 문산읍 선유리 1402번지,10813,031-934-2050,031-934-2009,9,7,0,7,7,0,7,0,7,2,4,1,3,4,4,2011-07-04,,사회복지법인,해피월드복지재단,사회복지법인,비영리,,37.85669116,126.7902563
파주시,재가노인복지시설 재가노인지원서비스,파주시은빛사랑채,미지정,경기도 파주시 법원읍 술이홀로 832,경기도 파주시 법원읍 대능리 220번지,10828,031-958-0088,031-958-1454,0,88,13,75,0,88,107,19,88,6,6,1,5,6,3,2007-09-01,위탁,,한국장로교 복지재단,사회복지법인,비영리,,37.84674366,126.8691111
파주시,재가노인복지시설 방문목욕,한나노인복지센터,지정,경기도 파주시 광탄면 혜음로 1123,경기도 파주시 광탄면 신산리 371-20번지,10948,031-953-4766,0303-3443-7753,,0,0,0,0,0,0,0,0,0,3,0,3,3,3,2008-06-05,,사회복지법인,한나복지재단,사회복지법인,비영리,,37.78147934,126.8471728
파주시,재가노인복지시설 방문요양,한나노인복지센터,지정,경기도 파주시 광탄면 혜음로 1123,경기도 파주시 광탄면 신산리 371-20번지,10948,031-953-4766,0303-3443-7753,,32,7,25,32,0,60,13,47,0,30,0,30,30,3,2008-06-05,,사회복지법인,한나복지재단,사회복지법인,비영리,,37.78147934,126.8471728
평택시,재가노인복지시설 방문요양,구세군평택재가복지센터,지정,경기도 평택시 평택3로 10,경기도 평택시 합정동 833번지,17913,031-656-7023,031-656-7024,0,31,10,21,31,0,50,15,35,31,31,7,24,31,17,2017-03-02,,그외법인,재대한구세군유지재단,재단법인,비영리,,36.98996496,127.0931716
평택시,재가노인복지시설 방문목욕,구세군평택재가복지센터,지정,경기도 평택시 평택3로 10,경기도 평택시 합정동 833번지,17913,031-656-7023,031-656-7024,0,2,0,2,2,0,2,0,2,2,5,3,2,5,3,2017-03-02,,그외법인,재대한구세군유지재단,재단법인,비영리,,36.98996496,127.0931716
평택시,재가노인복지시설 주야간보호,구세군합정노인복지센터,지정,경기도 평택시 조개터로48번길 14,경기도 평택시 합정동 768-7번지,17904,031-656-7026,031-656-7028,20,20,4,16,20,0,23,5,18,20,20,4,16,20,17,2006-07-13,,사회복지법인,구세군복지재단,사회복지법인,비영리,,36.99096585,127.1035072
평택시,재가노인복지시설 단기보호,그림뜰노인전문요양센터병설 효치원 재가요양센터(단기보호),지정,경기도 평택시 안중읍 행궁길 21,경기도 평택시 안중읍 현화리 424-12번지,17930,031-684-1006,,8,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2017-06-27,,개인,,개인,영리,,36.97635253,126.9163259
평택시,재가노인복지시설 주야간보호,그림뜰노인전문요양센터병설 효치원 재가요양센터(주야간보호),지정,경기도 평택시 안중읍 행궁길 21,경기도 평택시 안중읍 현화리 424-12번지,17930,031-684-1006,,9,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2017-06-27,,개인,,개인,영리,,36.97635253,126.9163259
평택시,재가노인복지시설 주야간보호,사랑뜰요양센터병설주야간보호센터,지정,경기도 평택시 중앙1로 84,경기도 평택시 비전동 608-7번지,17896,031-654-3521,031-658-3521,9,8,0,8,8,0,9,0,9,4,4,1,3,4,4,2017-05-01,,개인,,개인,영리,,36.9966337,127.0920898
평택시,재가노인복지시설 주야간보호,산들노인주간보호센터,지정,경기도 평택시 중앙1로 84,경기도 평택시 비전동 608-7번지,17896,031-618-3262,031-618-3263,9,8,0,8,8,0,16,1,15,4,4,0,4,4,4,2015-11-10,,개인,,개인,영리,,36.9966337,127.0920898
평택시,재가노인복지시설 주야간보호,서부노인복지관주간보호센터,지정,경기도 평택시 안중읍 안현로 400,경기도 평택시 안중읍 안중리 445-16번지,17941,070-7872-7731,031-683-0305,20,17,6,11,16,1,27,11,16,20,7,0,7,7,5,2008-01-31,,그외법인,(재)대한성공회유지재단,재단법인,비영리,,36.98571573,126.9314675
평택시,재가노인복지시설 주야간보호,성광원병설 주야간보호센터,지정,경기도 평택시 삼남로 327-38,경기도 평택시 장안동 56-3번지,17738,031-665-8200,031-663-7271,29,15,7,8,15,0,162,69,93,7,8,2,6,8,8,2014-11-04,,사회복지법인,성광복지재단,재단법인,비영리,,37.05513037,127.0927541
평택시,재가노인복지시설 재가노인지원서비스,송탄노인복지센터,미지정,경기도 평택시 점촌로32번길 53,경기도 평택시 서정동 907-19번지,17778,031-664-5677,031-664-5680,0,81,27,54,0,81,86,30,56,3,3,0,3,3,3,2007-04-05,,사회복지법인,사회복지법인 연꽃마을,사회복지법인,비영리,,37.06079221,127.0580865
평택시,재가노인복지시설 방문목욕,송탄노인복지센터,지정,경기도 평택시 점촌로32번길 53,경기도 평택시 서정동 907-19번지,17778,031-664-5677,031-664-5680,0,2,1,1,2,0,2,1,1,19,19,0,19,19,19,2007-04-05,,사회복지법인,사회복지법인 연꽃마을,사회복지법인,비영리,,37.06079221,127.0580865
평택시,재가노인복지시설 방문요양,송탄노인복지센터,지정,경기도 평택시 점촌로32번길 53,경기도 평택시 서정동 907-19번지,17778,031-664-5677,031-664-5680,0,44,7,37,44,0,64,13,51,29,29,0,29,29,29,2007-04-05,,사회복지법인,사회복지법인 연꽃마을,사회복지법인,비영리,,37.06079221,127.0580865
평택시,재가노인복지시설 방문요양,송탄중앙노인복지센터,지정,경기도 평택시 지산천로 74,경기도 평택시 독곡동 358-1번지,17755,031-662-3082,031-662-3083,0,14,2,12,14,0,26,5,21,10,10,1,9,10,1,2006-09-27,,개인,,개인,영리,,37.08345309,127.0596662
평택시,재가노인복지시설 방문목욕,송탄중앙노인복지센터,지정,경기도 평택시 지산천로 74,경기도 평택시 독곡동 358-1번지,17755,031-662-3082,031-662-3083,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2006-09-27,,개인,,개인,영리,,37.08345309,127.0596662
평택시,재가노인복지시설 주야간보호,송탄중앙노인복지센터,지정,경기도 평택시 지산천로 74,경기도 평택시 독곡동 358-1번지,17755,031-662-3082,031-662-3083,28,24,5,19,24,0,27,35,11,8,8,2,6,8,7,2006-09-27,,개인,,개인,영리,,37.08345309,127.0596662
평택시,재가노인복지시설 주야간보호,안나의집병설주야간보호센터,지정,경기도 평택시 비전6길 8,경기도 평택시 비전동 993-4번지,17851,031-655-1915,031-656-0315,13,12,3,9,12,0,12,2,10,13,5,0,5,5,4,2016-09-19,,개인,,개인,영리,,37.0049963,127.1025594
평택시,재가노인복지시설 방문요양,안중소규모요양시설,지정,경기도 평택시 안중읍 안중로 69,경기도 평택시 안중읍 안중리 256-10번지,17932,031-686-6884,031-686-6849,0,60,10,50,60,0,106,26,80,45,48,3,45,48,3,2008-01-28,,재단법인,재단법인 대한성공회 유지재단,사회복지법인,비영리,,36.98801813,126.9245798
평택시,재가노인복지시설 주야간보호,안중소규모요양시설,지정,경기도 평택시 안중읍 안중로 69,경기도 평택시 안중읍 안중리 256-10번지,17932,031-686-6884,031-686-6849,9,9,1,8,9,0,17,5,12,9,4,1,3,4,4,2008-01-28,,재단법인,재단법인 대한성공회 유지재단,사회복지법인,비영리,,36.98801813,126.9245798
평택시,재가노인복지시설 주야간보호,온누리사랑채병설주간보호센터,지정,경기도 평택시 안중읍 서해로 1141-21,경기도 평택시 안중읍 학현리 7-13번지,17816,031-681-8600,031-681-7643,29,6,3,3,6,0,6,3,3,5,6,3,3,6,6,2017-09-14,,개인,,개인,영리,,36.99788295,126.9362081
평택시,재가노인복지시설 주야간보호,은화데이케어센터,지정,경기도 평택시 잔다리2길 1-3,경기도 평택시 세교동 185-62번지,17827,031-616-9345,031-655-0328,24,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2017-10-20,,개인,,개인,영리,,37.0031035,127.0789752
평택시,재가노인복지시설 방문요양,좋은사람들 노인센터,지정,경기도 평택시 중앙로 116-1,경기도 평택시 합정동 752-2번지,17908,031-652-9784,031-656-4975,0,56,23,33,56,0,56,23,33,83,83,1,82,83,1,2011-07-09,,그외법인,한사랑복지재단여농조합법인,기타,비영리,,36.9929093,127.0959722
평택시,재가노인복지시설 방문목욕,좋은사람들 노인센터,지정,경기도 평택시 중앙로 116-1,경기도 평택시 합정동 752-2번지,17908,031-652-9784,031-656-4975,0,6,3,3,6,0,6,3,3,12,12,1,11,12,0,2011-07-09,,그외법인,한사랑복지재단여농조합법인,기타,비영리,,36.9929093,127.0959722
평택시,재가노인복지시설 주야간보호,좋은사람들주간보호센터,지정,경기도 평택시 평택2로 118,경기도 평택시 비전동 487-13번지,17881,031-657-6259,031-657-4972,22,16,8,8,16,0,26,13,13,9,9,1,8,9,1,2016-09-21,,개인,,개인,영리,,36.9996592,127.0948345
평택시,재가노인복지시설 방문목욕,중부재가노인복지센터,지정,경기도 평택시 고덕면 방축4길 58,경기도 평택시 고덕면 방축리 529-2번지,17821,070-8611-3443,070-8611-3838,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2011-11-02,,개인,,개인,영리,,37.01716,127.0422335
평택시,재가노인복지시설 방문요양,중부재가노인복지센터,지정,경기도 평택시 고덕면 방축4길 58,경기도 평택시 고덕면 방축리 529-2번지,17821,070-8611-3443,070-8611-3838,0,26,9,17,26,0,38,15,23,24,24,2,22,24,2,2011-11-02,,개인,,개인,영리,,37.01716,127.0422335
평택시,재가노인복지시설 주야간보호,중부재가노인복지센터,지정,경기도 평택시 고덕면 방축4길 58,경기도 평택시 고덕면 방축리 529-2번지,17821,070-8611-3443,070-8611-3838,45,25,10,15,25,0,42,17,25,9,9,3,6,9,9,2011-11-02,,개인,,개인,영리,,37.01716,127.0422335
평택시,재가노인복지시설 주야간보호,청북주야간보호센터,지정,경기도 평택시 안중읍 용성길 155,경기도 평택시 안중읍 용성리 546번지,17817,031-683-0422,031-684-6217,14,14,4,10,14,0,14,4,10,7,7,2,5,7,7,2016-11-08,,개인,,개인,영리,,37.01246027,126.9502069
평택시,재가노인복지시설 주야간보호,파란노인주간보호센터,지정,경기도 평택시 평택5로96번길 36,경기도 평택시 비전동 829-7번지,17885,031-656-3933,031-656-6933,20,17,4,13,17,0,36,9,27,7,7,3,4,7,0,2013-04-13,,개인,,개인,영리,,36.99551827,127.1114441
평택시,재가노인복지시설 주야간보호,팽성노인주간보호센터,지정,경기도 평택시 팽성읍 팽성남산4길 6,경기도 평택시 팽성읍 남산리 406-21번지,17994,031-650-2640,031-618-8642,28,22,7,15,22,0,284,71,213,8,8,2,6,5,5,2009-05-20,,그외법인,평택복지재단,재단법인,비영리,,36.95777229,127.05973
평택시,재가노인복지시설 주야간보호,평택남부노인복지관 부설 노인주간보호센터,지정,경기도 평택시 평택5로 220,경기도 평택시 비전동 805번지,17882,031-8036-4940,031-8036-4919,20,17,8,9,17,0,22,10,12,20,7,1,6,7,1,2004-10-01,위탁,,사회복지법인연꽃마을,사회복지법인,비영리,,36.99879711,127.1023604
평택시,재가노인복지시설 재가노인지원서비스,평택노인복지센터,미지정,경기도 평택시 비전3로 15,경기도 평택시 비전동 301-23번지,17853,031-652-7177,031-652-7175,0,83,24,59,2,81,981,292,689,83,3,0,3,3,3,2005-06-28,,재단법인,성결교회유지재단,재단법인,비영리,,37.00158167,127.1020607
평택시,재가노인복지시설 방문목욕,평택노인복지센터,지정,경기도 평택시 비전3로 15,경기도 평택시 비전동 301-23번지,17853,031-652-7177,031-652-7175,0,1,0,1,1,0,1,0,1,4,4,0,4,4,0,2008-06-11,,재단법인,성결교회유지재단,재단법인,비영리,,37.00158167,127.1020607
평택시,재가노인복지시설 방문요양,평택노인복지센터,지정,경기도 평택시 비전3로 15,경기도 평택시 비전동 301-23번지,17853,031-652-7177,031-652-7175,0,28,3,25,28,0,39,4,35,30,30,0,30,30,0,2008-06-11,,재단법인,성결교회유지재단,재단법인,비영리,,37.00158167,127.1020607
평택시,재가노인복지시설 주야간보호,평택북부노인주간보호센터,지정,경기도 평택시 서정로 295,경기도 평택시 서정동 산12번지,17730,031-615-3933,031-615-3993,24,23,8,15,23,0,29,9,20,8,8,2,6,8,6,2012-07-02,,그외법인,평택복지재단,재단법인,비영리,,37.06612253,127.0660062
평택시,재가노인복지시설 주야간보호,평택시노인전문요양원 병설 주야간보호센터,지정,경기도 평택시 청북읍 건의길 4-13,경기도 평택시 청북읍 토진리 70-22번지,17797,031-683-3677,031-684-4677,20,15,8,7,15,0,15,8,7,7,7,3,4,7,7,2008-06-27,위탁,,연꽃마을,사회복지법인,비영리,,37.04109546,126.9487146
평택시,재가노인복지시설 주야간보호,평택중앙재가주야간보호센터,지정,경기도 평택시 오좌동길 9,경기도 평택시 독곡동 378-1번지,17719,031-662-6788,031-665-6787,28,25,12,13,25,0,291,80,211,8,8,3,5,8,7,2015-08-18,,개인,,개인,영리,,37.08778531,127.063426
평택시,재가노인복지시설 방문요양,평택합정재가요양복지센터,지정,,,,031-651-7552,031-654-5337,0,92,18,74,92,0,145,27,118,118,118,18,100,118,4,2008-05-28,,사회복지법인,구세군복지재단,사회복지법인,비영리,,,
평택시,재가노인복지시설 재가노인지원서비스,평택합정재가요양복지센터,미지정,,,,031-651-7553,031-654-5337,0,82,13,69,1,81,102,16,86,3,3,0,3,3,3,2008-05-28,,사회복지법인,구세군복지재단,사회복지법인,비영리,,,
평택시,재가노인복지시설 방문목욕,평택합정재가요양복지센터,지정,,,,031-651-7552,031-654-5337,0,1,0,1,1,0,1,0,1,6,6,0,6,6,2,2008-05-28,,사회복지법인,구세군복지재단,사회복지법인,비영리,,,
평택시,재가노인복지시설 주야간보호,환타지아양로원 부설 환타지아 주야간보호센터,지정,경기도 평택시 방여울로 91,경기도 평택시 가재동 40-5번지,17742,031-663-2102,031-664-4671,21,21,8,13,21,0,21,8,13,8,8,1,7,8,8,2014-06-13,,사회복지법인,달해,사회복지법인,비영리,,37.04320932,127.0927513
포천시,재가노인복지시설 방문요양,관인노인복지센터,지정,경기도 포천시 관인면 창동로 1875,경기도 포천시 관인면 탄동리 585-3번지,11101,031-533-9087,031-532-2641,0,26,7,19,26,0,39,13,26,6,15,0,15,15,2,2008-07-01,,그외법인,관인농업협동조합,기타,비영리,,38.15824605,127.2558691
포천시,재가노인복지시설 재가노인지원서비스,관인노인복지센터,미지정,경기도 포천시 관인면 창동로 1875,경기도 포천시 관인면 탄동리 585-3번지,11101,031-533-9087,031-532-3641,0,82,26,56,0,82,100,31,69,3,4,1,3,4,3,2006-07-10,,그외법인,관인농업협동조합,기타,비영리,,38.15824605,127.2558691
포천시,재가노인복지시설 주야간보호,루디아복지센터,지정,경기도 포천시 영중면 양문로1길 34,경기도 포천시 영중면 양문리 613-7번지,11129,031-532-1995,031-532-2266,8,0,0,0,0,0,0,0,0,3,5,0,5,5,2,2015-06-17,,개인,,개인,영리,,37.99912233,127.2460997
포천시,재가노인복지시설 방문요양,루디아복지센터,지정,경기도 포천시 영중면 양문로1길 34,경기도 포천시 영중면 양문리 613-7번지,11129,031-532-1995,031-532-2266,0,0,0,0,0,0,0,0,0,6,7,0,7,7,1,2015-06-17,,개인,,개인,영리,,37.99912233,127.2460997
포천시,재가노인복지시설 주야간보호,포천나눔은빛사랑채,지정,경기도 포천시 신북면 중앙로207번길 23,경기도 포천시 신북면 가채리 815-10번지,11140,031-534-9822,031-543-3722,9,8,3,5,8,0,8,3,5,9,5,1,4,5,5,2007-06-23,,사회복지법인,대한성공회서울교구사회복지재단,사회복지법인,비영리,,37.90469153,127.206083
포천시,재가노인복지시설 방문목욕,포천나눔의집 돌봄센터,지정,경기도 포천시 신북면 중앙로207번길 23,경기도 포천시 신북면 가채리 815-10번지,11140,031-534-9622,031-534-7122,0,17,14,3,17,0,27,21,6,6,3,2,1,3,3,2008-03-01,,사회복지법인,대한선공회 서울교구 사회복지법인,사회복지법인,비영리,,37.90469153,127.206083
포천시,재가노인복지시설 재가노인지원서비스,포천나눔의집 돌봄센터,미지정,경기도 포천시 신북면 중앙로207번길 23,경기도 포천시 신북면 가채리 815-10번지,11140,031-534-9622,031-534-7122,0,84,23,61,0,84,94,27,67,4,4,1,3,4,3,2008-03-01,,사회복지법인,대한선공회 서울교구 사회복지법인,사회복지법인,비영리,,37.90469153,127.206083
포천시,재가노인복지시설 방문요양,포천나눔의집 돌봄센터,지정,경기도 포천시 신북면 중앙로207번길 23,경기도 포천시 신북면 가채리 815-10번지,11140,031-534-9622,031-534-7122,0,47,18,29,47,0,60,22,38,6,38,1,37,38,38,2008-03-01,,사회복지법인,대한선공회 서울교구 사회복지법인,사회복지법인,비영리,,37.90469153,127.206083
포천시,재가노인복지시설 방문요양,포천노인복지센터,지정,경기도 포천시 자작로 9,경기도 포천시 자작동 226-11번지,11158,031-534-8880,031-534-8878,0,29,9,20,29,0,47,13,34,6,49,1,48,49,2,2008-07-01,,그외법인,더불어사는사회,사단법인,비영리,,37.86822571,127.1753888
포천시,재가노인복지시설 재가노인지원서비스,포천노인복지센터,미지정,경기도 포천시 자작로 9,경기도 포천시 자작동 226-11번지,11158,031-534-8880,031-534-8878,0,84,14,70,3,81,110,25,85,3,5,0,5,5,5,2004-05-27,,그외법인,더불어사는사회,사단법인,비영리,,37.86822571,127.1753888
하남시,재가노인복지시설 주야간보호,#NAME?,지정,경기도 하남시 덕풍동로 111-21,경기도 하남시 덕풍동 744번지,12927,031-796-9400,031-796-9422,46,45,20,25,45,0,45,20,25,0,16,2,14,16,16,2016-03-21,,개인,,개인,영리,,37.55172101,127.2076672
